 slim_762446407 slim_762446401 slim_762446422 slim_762446433 slim_762446400 slim_762446418 slim_762446421 slim_762446428 slim_762446435 slim_762446409 slim_762446431 slim_762446420 slim_762446397 slim_762446436 slim_762446447 slim_762446410 slim_762446438 slim_762446408 slim_762446425 slim_762446406 slim_762446419 slim_762446446 slim_762446442 slim_762446396 slim_762446405 slim_762446439 slim_762446443 slim_762446412 slim_762446416 slim_762446430 slim_762446398 slim_762446402 slim_762446414 slim_762446434 slim_762446423 slim_762446415 slim_762446429 slim_762446417 slim_762446411 slim_762446444 slim_762446432 slim_762446440 slim_762446426 slim_762446437 slim_762446445 slim_762446413 slim_762446441 slim_762446424 slim_762446403 slim_762446404 slim_762446427 slim_762446399 slim_762446395
13 2.15e-06 2.1e-06 2.2e-06 1.8e-06 2.1e-06 2.15e-06 1.95e-06 1.45e-06 1.8e-06 1.55e-06 2.25e-06 2.45e-06 2.05e-06 2.2e-06 2.3e-06 1.8e-06 2.25e-06 2.1e-06 1.95e-06 2.3e-06 1.35e-06 1.8e-06 2.05e-06 1.75e-06 2e-06 2e-06 1.95e-06 1.75e-06 2.35e-06 1.75e-06 2.1e-06 1.35e-06 1.85e-06 1.9e-06 2.3e-06 2.15e-06 1.85e-06 2.25e-06 2.45e-06 2.3e-06 2.05e-06 2.25e-06 2.3e-06 1.9e-06 2.35e-06 2.15e-06 2e-06 2.15e-06 1.7e-06 1.7e-06 2.1e-06 1.5e-06 1.95e-06
14 1.65e-06 1.6e-06 2.35e-06 2.1e-06 1.75e-06 1.85e-06 1.95e-06 2.1e-06 2.2e-06 1.55e-06 2.2e-06 1.6e-06 1.5e-06 2.3e-06 1.7e-06 1.75e-06 2.55e-06 1.6e-06 2e-06 1.95e-06 2.25e-06 2.2e-06 2.05e-06 2.25e-06 1.65e-06 1.2e-06 2.35e-06 2.15e-06 1.45e-06 1.9e-06 1.3e-06 2.25e-06 1.8e-06 2.25e-06 2.15e-06 1.8e-06 2.3e-06 2.15e-06 1.55e-06 2e-06 1.55e-06 2.1e-06 1.4e-06 2.5e-06 1.5e-06 2.25e-06 1.45e-06 2.15e-06 2.2e-06 2.2e-06 2.25e-06 2.3e-06 2.25e-06
15 1.85e-06 1.8e-06 2.5e-06 2.1e-06 2.05e-06 1.95e-06 2.1e-06 2.05e-06 2.6e-06 1.45e-06 2.35e-06 2.35e-06 2.1e-06 1.8e-06 1.75e-06 2.4e-06 2.25e-06 2.35e-06 2.3e-06 2.65e-06 2.3e-06 2.6e-06 2.85e-06 2.25e-06 2.15e-06 1.9e-06 2.5e-06 2.25e-06 2.1e-06 2.35e-06 2.2e-06 1.65e-06 2.1e-06 2.15e-06 2.5e-06 2.3e-06 2.2e-06 2.6e-06 2.15e-06 2.3e-06 2.3e-06 2.65e-06 2.35e-06 2.35e-06 2.25e-06 2.3e-06 2.45e-06 2.45e-06 2.1e-06 2.1e-06 1.95e-06 2.2e-06 2.25e-06
16 2.1e-06 2.05e-06 1.8e-06 1.55e-06 1.8e-06 2.55e-06 2.2e-06 2.05e-06 2.7e-06 1.8e-06 2.05e-06 2.2e-06 1.8e-06 2.25e-06 2.55e-06 2.25e-06 2.2e-06 2.2e-06 2.1e-06 2.8e-06 2.4e-06 2.7e-06 2.6e-06 1.95e-06 2.5e-06 2.35e-06 2e-06 2.4e-06 2.75e-06 2.6e-06 2.6e-06 2e-06 2.25e-06 1.65e-06 2.4e-06 2.55e-06 1.9e-06 2.1e-06 2.9e-06 2.15e-06 2.15e-06 2.4e-06 2.65e-06 1.85e-06 2.1e-06 1.6e-06 2.35e-06 2.3e-06 2.5e-06 2.5e-06 1.15e-06 1.9e-06 1.35e-06
17 1.65e-06 1.65e-06 1.65e-06 1.85e-06 1.8e-06 2.1e-06 1.65e-06 1.85e-06 1.7e-06 1.65e-06 2.1e-06 1.65e-06 1.4e-06 2.1e-06 1.6e-06 2.35e-06 2.2e-06 2.5e-06 1.4e-06 1.75e-06 1.7e-06 1.7e-06 1.5e-06 1.5e-06 1.5e-06 1.5e-06 1.85e-06 1.75e-06 1.85e-06 1.65e-06 1.45e-06 2.35e-06 1.6e-06 2.25e-06 1.75e-06 1.65e-06 1.8e-06 1.7e-06 1.95e-06 1.8e-06 1.25e-06 1.6e-06 1.55e-06 1.85e-06 1.55e-06 1.6e-06 1.25e-06 1.95e-06 2.1e-06 2.1e-06 1.95e-06 1.45e-06 1.45e-06
18 1.4e-06 1.35e-06 1.25e-06 1.95e-06 2.1e-06 1.85e-06 1.4e-06 1.8e-06 1.3e-06 1.75e-06 1.75e-06 2.1e-06 1.6e-06 1.95e-06 2e-06 2.3e-06 2.1e-06 1.4e-06 1.3e-06 1.4e-06 1.35e-06 1.3e-06 1.3e-06 1e-06 9e-07 1.95e-06 1.7e-06 1.25e-06 1.7e-06 1.25e-06 1.4e-06 2.5e-06 1.4e-06 2.45e-06 1.25e-06 1.05e-06 1.55e-06 1.45e-06 1.85e-06 1.5e-06 1.35e-06 1.3e-06 1.75e-06 1.45e-06 2e-06 1.35e-06 1.55e-06 1.8e-06 1.95e-06 1.95e-06 2e-06 8.5e-07 1.05e-06
19 2.05e-06 2e-06 1.95e-06 2.4e-06 2.3e-06 2.35e-06 1.9e-06 2.2e-06 1.65e-06 2.2e-06 2.15e-06 2.2e-06 1.85e-06 2.3e-06 1.95e-06 2.65e-06 2.8e-06 1.75e-06 1.4e-06 1.8e-06 1.8e-06 1.65e-06 1.55e-06 1.8e-06 9.5e-07 2e-06 2.2e-06 1.4e-06 1.6e-06 1.45e-06 1.35e-06 2.75e-06 1.7e-06 2.75e-06 1.65e-06 1e-06 2.2e-06 1.65e-06 1.95e-06 1.9e-06 1.7e-06 1.45e-06 1.35e-06 2.2e-06 2.1e-06 2.15e-06 1.65e-06 2.1e-06 2.15e-06 2.15e-06 2.65e-06 1.75e-06 2e-06
20 1.8e-06 1.75e-06 1.65e-06 1.75e-06 2.3e-06 1.8e-06 1.45e-06 1.2e-06 1.15e-06 1.4e-06 2.1e-06 2.35e-06 1.85e-06 1.35e-06 2.25e-06 2.3e-06 2.4e-06 1.7e-06 1.35e-06 1.8e-06 1.2e-06 1.15e-06 1.4e-06 9e-07 1.6e-06 1.85e-06 1.35e-06 1.3e-06 2e-06 1.05e-06 1.8e-06 1.95e-06 1.5e-06 2.1e-06 1.8e-06 1.75e-06 1.5e-06 1.75e-06 2.1e-06 2e-06 1.65e-06 1.6e-06 2.1e-06 1.3e-06 2.25e-06 1.75e-06 1.65e-06 1.95e-06 1.85e-06 1.85e-06 2.3e-06 8.5e-07 1.45e-06
21 1.95e-06 1.9e-06 1.7e-06 2.1e-06 2.35e-06 2.1e-06 1.6e-06 1.65e-06 1.05e-06 1.9e-06 2.1e-06 2.4e-06 1.9e-06 1.8e-06 2.2e-06 2.6e-06 2.7e-06 1.7e-06 1.3e-06 1.65e-06 1.15e-06 2e-06 1.15e-06 1.35e-06 1.4e-06 2e-06 1.85e-06 1.45e-06 1.95e-06 1.25e-06 1.55e-06 2.4e-06 1.6e-06 2.45e-06 1.7e-06 1.55e-06 1.85e-06 1.8e-06 1.85e-06 2e-06 1.65e-06 1.6e-06 1.95e-06 1.75e-06 2.3e-06 2e-06 1.65e-06 1.75e-06 1.9e-06 1.8e-06 2.6e-06 1.15e-06 1.7e-06
22 1.95e-06 1.9e-06 1.75e-06 2e-06 2.2e-06 2.4e-06 1.9e-06 1.85e-06 1.2e-06 2.35e-06 2.15e-06 2.2e-06 1.7e-06 2.05e-06 2.05e-06 2.85e-06 2.6e-06 1.5e-06 1.3e-06 1.55e-06 1.4e-06 1.15e-06 1.3e-06 1.55e-06 1.45e-06 2.05e-06 1.75e-06 1.8e-06 1.85e-06 1.25e-06 1.45e-06 2.55e-06 1.8e-06 2.35e-06 1.75e-06 1.6e-06 2.15e-06 1.65e-06 1.7e-06 2.05e-06 1.45e-06 1.45e-06 1.8e-06 2e-06 2.1e-06 1.95e-06 1.15e-06 1.6e-06 1.95e-06 1.85e-06 2.6e-06 1.45e-06 1.65e-06
23 1.4e-06 1.35e-06 1.15e-06 1.7e-06 2.15e-06 1.7e-06 1.15e-06 1.45e-06 1.35e-06 1.2e-06 2e-06 2.1e-06 1.65e-06 1.75e-06 2.25e-06 2.25e-06 1.95e-06 1.5e-06 1e-06 1.8e-06 9e-07 1.35e-06 1.55e-06 1e-06 1.45e-06 1.85e-06 1.3e-06 1.25e-06 2e-06 1.3e-06 1.9e-06 2.25e-06 1.4e-06 2.25e-06 1.45e-06 1.6e-06 1.2e-06 1.55e-06 2.15e-06 1.65e-06 1.45e-06 1.35e-06 2.1e-06 1e-06 2e-06 1.1e-06 1.75e-06 1.95e-06 2.05e-06 2.05e-06 1.7e-06 6e-07 8.5e-07
24 1.6e-06 1.55e-06 1.65e-06 2.25e-06 2.05e-06 1.9e-06 1.5e-06 1.95e-06 1.4e-06 1.8e-06 1.7e-06 2.05e-06 1.7e-06 2e-06 1.65e-06 2.15e-06 2.5e-06 1.5e-06 9e-07 9.5e-07 1.6e-06 1.4e-06 1.45e-06 1.45e-06 8e-07 1.75e-06 2.1e-06 1.05e-06 1.5e-06 1.2e-06 1.05e-06 2.45e-06 1.4e-06 2.5e-06 1.3e-06 5.5e-07 1.9e-06 1.7e-06 1.65e-06 1.55e-06 1.45e-06 1.4e-06 1.15e-06 1.95e-06 1.95e-06 1.85e-06 1.55e-06 1.8e-06 1.85e-06 1.85e-06 2.35e-06 1.35e-06 1.7e-06
25 1.8e-06 1.75e-06 2.05e-06 1.8e-06 1.65e-06 1.9e-06 1.55e-06 1.7e-06 2e-06 1.05e-06 2.25e-06 1.5e-06 1.4e-06 2e-06 1.2e-06 1.9e-06 2.35e-06 1.5e-06 1.95e-06 2e-06 1.85e-06 2e-06 2.05e-06 1.85e-06 1.75e-06 1.9e-06 2.05e-06 1.9e-06 1.8e-06 1.9e-06 1.5e-06 1.95e-06 1.55e-06 2e-06 2.15e-06 1.9e-06 1.9e-06 2.05e-06 1.9e-06 2e-06 1.45e-06 2e-06 1.45e-06 2.1e-06 1.4e-06 1.95e-06 1.45e-06 2.1e-06 2.1e-06 2.1e-06 1.95e-06 1.9e-06 1.95e-06
26 1.95e-06 1.9e-06 1.55e-06 1.55e-06 2.25e-06 2.2e-06 1.8e-06 1.65e-06 1.85e-06 1.65e-06 2.35e-06 2.15e-06 1.65e-06 1.95e-06 2.35e-06 2.5e-06 2e-06 1.85e-06 1.7e-06 2.2e-06 1.35e-06 1.85e-06 1.75e-06 1.3e-06 2.1e-06 2.05e-06 2.4e-06 1.9e-06 2.3e-06 1.65e-06 2.15e-06 2.2e-06 1.85e-06 2.15e-06 2.1e-06 2.15e-06 1.7e-06 1.7e-06 2.4e-06 2.05e-06 1.8e-06 1.85e-06 2.3e-06 1.4e-06 2.05e-06 1.6e-06 1.8e-06 2.15e-06 2.25e-06 2.25e-06 1.95e-06 1.4e-06 1.25e-06
27 1.75e-06 1.7e-06 1.6e-06 2.05e-06 2.3e-06 1.9e-06 1.45e-06 1.7e-06 1.45e-06 1.5e-06 2e-06 2.2e-06 1.85e-06 1.75e-06 2.15e-06 2.25e-06 2.4e-06 1.75e-06 1.25e-06 1.4e-06 1.3e-06 1.45e-06 1.8e-06 1.25e-06 1.05e-06 1.9e-06 1.9e-06 1.8e-06 2e-06 1.45e-06 1.65e-06 2.3e-06 1.55e-06 2.45e-06 1.45e-06 1.05e-06 1.5e-06 1.85e-06 2.15e-06 1.7e-06 1.7e-06 1.55e-06 1.55e-06 1.6e-06 2.1e-06 1.65e-06 1.9e-06 2.1e-06 2.05e-06 2.05e-06 2.15e-06 1.05e-06 1.5e-06
28 1.65e-06 1.6e-06 2.25e-06 2.35e-06 2.2e-06 1.9e-06 2e-06 2.2e-06 1.95e-06 1.95e-06 2.2e-06 2.2e-06 1.85e-06 2.35e-06 1.45e-06 2.1e-06 2.75e-06 1.85e-06 1.7e-06 1.6e-06 2e-06 1.95e-06 1.85e-06 2e-06 1.5e-06 1.8e-06 2.3e-06 2e-06 2.5e-06 1.65e-06 1.45e-06 2.6e-06 1.8e-06 2.6e-06 2e-06 1.65e-06 2.35e-06 1.85e-06 1.65e-06 2.05e-06 1.8e-06 1.85e-06 1.8e-06 2.35e-06 2.1e-06 2.3e-06 1.75e-06 2.2e-06 2.25e-06 2.25e-06 2.6e-06 2e-06 2.15e-06
29 1.8e-06 1.75e-06 1.8e-06 2.05e-06 2.25e-06 1.9e-06 1.7e-06 1.6e-06 1.25e-06 1.9e-06 1.9e-06 2.3e-06 1.8e-06 1.75e-06 1.9e-06 2.35e-06 2.6e-06 1.65e-06 1.25e-06 1.45e-06 1.05e-06 1.25e-06 1.25e-06 1.3e-06 1.2e-06 1.9e-06 1.65e-06 1.45e-06 1.65e-06 1.8e-06 1.3e-06 2.3e-06 1.6e-06 2.35e-06 1.65e-06 1.35e-06 1.95e-06 1.7e-06 1.75e-06 1.85e-06 1.6e-06 1.55e-06 1.75e-06 1.75e-06 2.2e-06 2.05e-06 1.5e-06 1.85e-06 1.85e-06 1.85e-06 2.6e-06 1.3e-06 1.75e-06
30 1.8e-06 1.75e-06 1.95e-06 2.15e-06 1.8e-06 2e-06 1.8e-06 1.95e-06 1.55e-06 1.9e-06 1.85e-06 1.8e-06 1.45e-06 2.1e-06 1.3e-06 2.2e-06 2.6e-06 1.45e-06 1.4e-06 1.35e-06 1.8e-06 1.55e-06 1.45e-06 1.9e-06 1.05e-06 1.5e-06 2.15e-06 1.65e-06 1.45e-06 1.3e-06 1.6e-06 2.4e-06 1.55e-06 2.4e-06 1.65e-06 1.2e-06 2.15e-06 1.75e-06 1.55e-06 1.65e-06 1.4e-06 1.65e-06 1.25e-06 2.25e-06 1.7e-06 2.15e-06 1.3e-06 1.85e-06 1.9e-06 1.9e-06 2.45e-06 1.8e-06 2e-06
31 2.4e-06 2.35e-06 2.45e-06 1.5e-06 1.8e-06 2.4e-06 2.15e-06 1.4e-06 2.4e-06 1.45e-06 2.25e-06 2.35e-06 2.05e-06 1.35e-06 2.25e-06 1.65e-06 2e-06 2.35e-06 2.5e-06 2.75e-06 1.95e-06 2.4e-06 2.55e-06 2.25e-06 2.45e-06 1.95e-06 2.2e-06 2.3e-06 2.6e-06 2.3e-06 2.4e-06 1.7e-06 2.05e-06 1.25e-06 2.8e-06 2.6e-06 2.15e-06 2.55e-06 2.65e-06 2.55e-06 2.3e-06 2.7e-06 2.45e-06 2.25e-06 2.25e-06 2.35e-06 2.25e-06 2.1e-06 1.8e-06 1.8e-06 1.75e-06 2.15e-06 2.25e-06
32 1.75e-06 1.7e-06 1.65e-06 1.8e-06 1.9e-06 1.9e-06 1.45e-06 1.6e-06 1.6e-06 1.2e-06 2.05e-06 1.9e-06 1.55e-06 1.85e-06 1.8e-06 2.1e-06 2.25e-06 1.6e-06 1.4e-06 1.7e-06 1.5e-06 1.6e-06 1.8e-06 1.4e-06 1.4e-06 1.55e-06 1.85e-06 1.55e-06 1.8e-06 1.6e-06 1.55e-06 2.05e-06 2.2e-06 2.15e-06 1.8e-06 1.55e-06 1.65e-06 1.7e-06 2e-06 1.8e-06 1.55e-06 1.7e-06 1.75e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 1.95e-06 1.95e-06 1.95e-06 1.95e-06 1.35e-06 1.55e-06
33 2.35e-06 2.3e-06 2.35e-06 1.3e-06 1.7e-06 2.5e-06 2.2e-06 1.35e-06 2.45e-06 1.6e-06 1.75e-06 2.25e-06 1.95e-06 1.9e-06 2.25e-06 2.15e-06 1.65e-06 2.25e-06 2.45e-06 2.75e-06 2.1e-06 2.45e-06 2.35e-06 2.25e-06 2.5e-06 2e-06 2.15e-06 2.45e-06 2.6e-06 2.35e-06 2.4e-06 1.25e-06 2.15e-06 1.2e-06 2.75e-06 2.65e-06 2.2e-06 2.45e-06 2.6e-06 2.5e-06 2.2e-06 2.6e-06 2.45e-06 2.3e-06 2.15e-06 2.2e-06 2.1e-06 1.8e-06 2.2e-06 2.2e-06 1.6e-06 2.2e-06 2.1e-06
34 1.7e-06 1.65e-06 1.65e-06 2.25e-06 2.35e-06 2.05e-06 1.75e-06 2.1e-06 1.7e-06 1.95e-06 2e-06 2.2e-06 1.85e-06 2.3e-06 2.15e-06 2.5e-06 2.4e-06 1.75e-06 1.25e-06 1.65e-06 1.8e-06 1.7e-06 1.75e-06 1.45e-06 1.3e-06 2.15e-06 2.1e-06 1.45e-06 2e-06 1.65e-06 1.65e-06 2.8e-06 1.8e-06 2.75e-06 2.3e-06 1.35e-06 1.75e-06 1.85e-06 2.1e-06 1.65e-06 1.7e-06 1.45e-06 1.85e-06 1.85e-06 2.1e-06 1.6e-06 1.9e-06 2.15e-06 2.35e-06 2.3e-06 2.15e-06 1.3e-06 1.45e-06
35 1.75e-06 1.7e-06 1.7e-06 2.3e-06 2.2e-06 2.05e-06 1.65e-06 2.1e-06 1.55e-06 1.95e-06 1.85e-06 2.1e-06 1.75e-06 2.15e-06 1.8e-06 2.3e-06 2.55e-06 1.65e-06 1.05e-06 1e-06 1.75e-06 1.55e-06 1.6e-06 1.6e-06 5.5e-07 1.9e-06 2.15e-06 1.05e-06 1.65e-06 1.35e-06 1.2e-06 2.6e-06 1.55e-06 2.65e-06 1.35e-06 1.1e-06 1.95e-06 1.75e-06 1.8e-06 1.6e-06 1.6e-06 1.45e-06 1.15e-06 2e-06 2e-06 1.9e-06 1.7e-06 1.95e-06 2e-06 2e-06 2.4e-06 1.5e-06 1.75e-06
