 slim_761959073 slim_761959083 slim_761959081 slim_761959075 slim_761959080 slim_761959077 slim_761959115 slim_761959107 slim_761959065 slim_761959114 slim_761959106 slim_761959110 slim_761959086 slim_761959098 slim_761959091 slim_761959103 slim_761959111 slim_761959072 slim_761959087 slim_761959101 slim_761959067 slim_761959097 slim_761959093 slim_761959063 slim_761959078 slim_761959096 slim_761959099 slim_761959102 slim_761959071 slim_761959084 slim_761959061 slim_761959105 slim_761959074 slim_761959068 slim_761959088 slim_761959090 slim_761959094 slim_761959100 slim_761959095 slim_761959108 slim_761959066 slim_761959113 slim_761959069 slim_761959076 slim_761959082 slim_761959092 slim_761959062 slim_761959070 slim_761959064 slim_761959109 slim_761959104 slim_761959079 slim_761959112 slim_761959085 slim_761959089
34 8.4e-06 1.8e-05 1.76e-05 1.62e-05 1.62e-05 1.66e-05 1.02e-05 2.205e-05 8.3e-06 1.165e-05 2.57e-05 8.05e-06 8.4e-06 1.365e-05 1.405e-05 8.2e-06 1.175e-05 1.2e-05 6.95e-06 2.155e-05 8.3e-06 1.585e-05 1.775e-05 2.34e-05 2.19e-05 1.01e-05 8.3e-06 1.3e-05 1.2e-05 8.35e-06 8.45e-06 1.81e-05 2.125e-05 1.17e-05 1.22e-05 6.75e-06 1.825e-05 1.585e-05 1.015e-05 2.13e-05 1.42e-05 6.65e-06 1.63e-05 1.45e-05 6.5e-06 1.825e-05 8.05e-06 1.315e-05 1.615e-05 1.315e-05 1.015e-05 2.55e-05 2.125e-05 1.98e-05 2.175e-05
35 8.1e-06 1.755e-05 1.75e-05 1e-05 2.11e-05 1.905e-05 1.565e-05 2.595e-05 8.15e-06 1.4e-05 2.955e-05 1.375e-05 8.1e-06 1.79e-05 8.05e-06 1.39e-05 1.585e-05 1.725e-05 1.155e-05 2.725e-05 1.38e-05 1.595e-05 2.18e-05 1.745e-05 2.145e-05 1.555e-05 8.15e-06 1.835e-05 1.725e-05 1.275e-05 8.15e-06 2.255e-05 1.975e-05 1.6e-05 6.75e-06 1e-06 2.355e-05 1.595e-05 1.56e-05 1.98e-05 1.965e-05 6.1e-06 1.555e-05 1.75e-05 6.4e-06 2.34e-05 1.405e-05 1.76e-05 1.555e-05 1.815e-05 1.56e-05 1.95e-05 1.975e-05 1.595e-05 2.635e-05
36 1.685e-05 2.32e-05 2.3e-05 2.98e-05 1.49e-05 1.735e-05 1.645e-05 1.81e-05 1.685e-05 1.815e-05 2.155e-05 1.13e-05 1.69e-05 1.44e-05 2.775e-05 1.145e-05 1.585e-05 1.5e-05 1.33e-05 1.69e-05 1.14e-05 2.445e-05 1.455e-05 3.39e-05 2.3e-05 1.01e-05 1.69e-05 1.145e-05 1.5e-05 1.265e-05 1.69e-05 1.68e-05 2.745e-05 1.58e-05 1.825e-05 2.355e-05 1.98e-05 2.45e-05 1.01e-05 2.75e-05 1.015e-05 1.815e-05 2.475e-05 1.255e-05 1.825e-05 9.95e-06 1.155e-05 1.455e-05 2.445e-05 1.135e-05 1.02e-05 3.6e-05 2.74e-05 3.105e-05 1.815e-05
37 1.585e-05 1.6e-05 1.575e-05 1.575e-05 2.075e-05 2.08e-05 1.605e-05 2.49e-05 1.595e-05 1.59e-05 2.495e-05 1.57e-05 1.59e-05 1.595e-05 1.62e-05 1.6e-05 1.595e-05 1.61e-05 1.635e-05 2.44e-05 1.595e-05 1.575e-05 2.07e-05 1.6e-05 2.04e-05 1.6e-05 1.6e-05 2.08e-05 1.61e-05 1.62e-05 1.59e-05 1.945e-05 1.58e-05 1.605e-05 1.585e-05 1.595e-05 2.45e-05 3.12e-05 1.6e-05 1.585e-05 2.06e-05 1.59e-05 1.605e-05 2.06e-05 1.575e-05 2.515e-05 1.575e-05 1.585e-05 1.59e-05 2.075e-05 1.605e-05 1.56e-05 1.595e-05 1.595e-05 2.465e-05
38 8.2e-06 1.42e-05 1.395e-05 2.155e-05 1.145e-05 1.35e-05 8.3e-06 1.865e-05 7.95e-06 9.6e-06 2.215e-05 2.95e-06 8.35e-06 5.6e-06 1.93e-05 2.65e-06 7.3e-06 6.25e-06 5.15e-06 1.74e-05 2.55e-06 1.6e-05 1.07e-05 2.515e-05 1.92e-05 7e-07 8.15e-06 7.45e-06 6.3e-06 4.3e-06 8.2e-06 1.165e-05 1.865e-05 7.35e-06 1.015e-05 1.56e-05 1.01e-05 1.6e-05 1.1e-06 1.87e-05 5.9e-06 1.015e-05 1.63e-05 8.05e-06 1.025e-05 1.11e-05 2.6e-06 5.6e-06 1.6e-05 7.2e-06 8e-07 2.725e-05 1.865e-05 2.265e-05 1.865e-05
39 1.91e-05 1.395e-05 1.385e-05 1.435e-05 2.195e-05 2.16e-05 1.885e-05 2.515e-05 1.94e-05 1.695e-05 2.155e-05 2.025e-05 1.905e-05 1.37e-05 1.495e-05 2.055e-05 1.57e-05 1.695e-05 2.22e-05 2.625e-05 2.05e-05 1.6e-05 1.91e-05 9.5e-06 1.9e-05 1.86e-05 1.935e-05 2.52e-05 1.68e-05 1.955e-05 1.915e-05 1.83e-05 9.15e-06 1.575e-05 2.13e-05 1.98e-05 2.75e-05 1.585e-05 1.87e-05 1.83e-05 2.385e-05 2.09e-05 1.57e-05 2.335e-05 2.1e-05 2.88e-05 2.06e-05 1.41e-05 1.57e-05 2.51e-05 1.865e-05 9.15e-06 9.3e-06 1.2e-05 2.53e-05
40 1.285e-05 1.935e-05 1.91e-05 2.615e-05 1.1e-05 1.345e-05 1.25e-05 1.805e-05 1.26e-05 1.42e-05 2.17e-05 7.45e-06 1.295e-05 1.085e-05 2.39e-05 7.3e-06 1.19e-05 1.1e-05 9.2e-06 1.68e-05 7.3e-06 2.06e-05 1.055e-05 3.03e-05 1.915e-05 6e-06 1.275e-05 7.4e-06 1.105e-05 8.75e-06 1.285e-05 1.285e-05 2.38e-05 1.195e-05 1.42e-05 1.965e-05 1.015e-05 2.06e-05 5.9e-06 2.385e-05 1.16e-05 1.42e-05 2.09e-05 8.4e-06 1.43e-05 5.85e-06 7.25e-06 1.06e-05 2.06e-05 7.3e-06 6e-06 3.24e-05 2.38e-05 2.74e-05 1.805e-05
41 8.05e-06 1.775e-05 1.745e-05 1.56e-05 1.58e-05 1.62e-05 1.01e-05 2.16e-05 8.1e-06 1.17e-05 2.515e-05 8.1e-06 8.05e-06 1.34e-05 1.36e-05 8.4e-06 1.13e-05 1.17e-05 6.45e-06 2.16e-05 8.35e-06 1.59e-05 1.75e-05 2.3e-05 2.165e-05 1.01e-05 8.1e-06 1.31e-05 1.17e-05 8.4e-06 8.1e-06 1.8e-05 2.085e-05 1.165e-05 6.65e-06 6.1e-06 1.815e-05 1.59e-05 1.015e-05 2.09e-05 1.42e-05 1.2e-05 1.585e-05 1.45e-05 6.35e-06 1.815e-05 8.35e-06 1.305e-05 1.57e-05 1.29e-05 1.015e-05 2.51e-05 2.085e-05 1.93e-05 2.18e-05
42 1.6e-05 1.595e-05 1.595e-05 1.555e-05 2.065e-05 2.07e-05 1.64e-05 2.46e-05 1.595e-05 1.645e-05 2.47e-05 1.625e-05 1.605e-05 1.61e-05 1.585e-05 1.64e-05 1.595e-05 1.625e-05 1.555e-05 2.51e-05 1.63e-05 1.62e-05 2.065e-05 1.585e-05 2.035e-05 1.63e-05 1.6e-05 2.095e-05 1.625e-05 1.62e-05 1.605e-05 1.965e-05 1.565e-05 1.61e-05 1.63e-05 1.555e-05 2.475e-05 1.605e-05 1.63e-05 1.57e-05 2.09e-05 1.585e-05 3.09e-05 2.09e-05 1.61e-05 2.52e-05 1.65e-05 1.61e-05 1.565e-05 2.07e-05 1.635e-05 1.545e-05 1.58e-05 1.59e-05 2.5e-05
43 1.285e-05 1.885e-05 1.86e-05 2.37e-05 1.36e-05 1.315e-05 1.51e-05 2.08e-05 1.265e-05 1.4e-05 2.43e-05 9.9e-06 1.275e-05 1.275e-05 2.135e-05 9.75e-06 1.415e-05 1.335e-05 1.195e-05 1.955e-05 9.7e-06 2.06e-05 1.29e-05 2.745e-05 1.91e-05 7.9e-06 1.255e-05 9.75e-06 1.315e-05 1.115e-05 1.29e-05 1.515e-05 2.33e-05 1.42e-05 1.45e-05 1.75e-05 1.255e-05 2.06e-05 8.05e-06 2.335e-05 8.4e-06 1.45e-05 2.09e-05 1.55e-05 1.46e-05 8.55e-06 9.75e-06 1.245e-05 2.06e-05 9.7e-06 7.95e-06 2.965e-05 2.33e-05 2.47e-05 2.08e-05
44 8.15e-06 1.785e-05 1.75e-05 1.57e-05 1.605e-05 1.645e-05 1.01e-05 2.19e-05 8.35e-06 1.16e-05 2.54e-05 8.1e-06 8.15e-06 1.35e-05 1.39e-05 8.45e-06 1.16e-05 1.19e-05 6.9e-06 2.15e-05 8.4e-06 1.575e-05 1.765e-05 2.31e-05 2.175e-05 1.02e-05 8.35e-06 1.32e-05 1.19e-05 8.5e-06 8.2e-06 1.805e-05 2.095e-05 1.175e-05 6.5e-06 6.4e-06 1.825e-05 1.575e-05 1.025e-05 2.1e-05 1.43e-05 6.35e-06 1.61e-05 1.46e-05 1.25e-05 1.83e-05 8.2e-06 1.31e-05 1.595e-05 1.315e-05 1.025e-05 2.515e-05 2.095e-05 1.945e-05 2.17e-05
45 1.75e-05 2.415e-05 2.42e-05 3.05e-05 1.025e-05 1.305e-05 1.67e-05 1.72e-05 1.725e-05 1.875e-05 2.11e-05 1.205e-05 1.75e-05 1.6e-05 2.82e-05 1.195e-05 1.645e-05 1.58e-05 1.295e-05 1.625e-05 1.18e-05 2.515e-05 1.03e-05 3.52e-05 1.87e-05 1.105e-05 1.725e-05 7e-06 1.58e-05 1.3e-05 1.755e-05 1.405e-05 2.875e-05 1.635e-05 1.825e-05 2.34e-05 9.95e-06 2.515e-05 1.11e-05 2.88e-05 5.85e-06 1.815e-05 2.52e-05 8.55e-06 1.83e-05 2e-07 1.215e-05 1.56e-05 2.49e-05 6.85e-06 1.11e-05 3.73e-05 2.875e-05 3.19e-05 1.745e-05
46 8.2e-06 1.63e-05 1.57e-05 2.175e-05 1.125e-05 1.37e-05 6.3e-06 1.82e-05 8e-06 9.35e-06 2.175e-05 2.55e-06 8.3e-06 7.4e-06 1.955e-05 2.65e-06 7.2e-06 6.25e-06 3.5e-06 1.645e-05 2.7e-06 1.575e-05 1.215e-05 2.715e-05 2.075e-05 2.7e-06 8.15e-06 7.75e-06 6.3e-06 4.25e-06 8.2e-06 1.25e-05 2.055e-05 7.45e-06 8.05e-06 1.405e-05 1.155e-05 1.575e-05 2.6e-06 2.06e-05 7.25e-06 8.35e-06 1.65e-05 9.75e-06 8.2e-06 1.215e-05 4.3e-06 7e-06 1.62e-05 7.7e-06 2.7e-06 2.925e-05 2.055e-05 2.3e-05 1.775e-05
47 1.145e-05 1.44e-05 1.395e-05 2.03e-05 1.22e-05 1.425e-05 8.75e-06 1.82e-05 1.15e-05 1.025e-05 1.81e-05 6.95e-06 1.135e-05 5.3e-06 1.82e-05 7.2e-06 6.85e-06 7.1e-06 9.05e-06 1.795e-05 7.15e-06 1.585e-05 1.05e-05 2.08e-05 1.935e-05 5.45e-06 1.14e-05 1.205e-05 6.9e-06 7.4e-06 1.15e-05 1.105e-05 1.405e-05 7.05e-06 1.315e-05 1.76e-05 1.455e-05 1.585e-05 5.6e-06 1.41e-05 1.06e-05 1.305e-05 1.61e-05 1.245e-05 1.31e-05 1.56e-05 7e-06 1.02e-05 1.595e-05 1.2e-05 5.5e-06 2.3e-05 1.405e-05 1.9e-05 1.81e-05
48 1.585e-05 1.58e-05 1.58e-05 1.555e-05 2.045e-05 2.05e-05 1.62e-05 2.445e-05 1.58e-05 1.615e-05 2.47e-05 1.595e-05 1.59e-05 1.595e-05 1.585e-05 1.61e-05 1.58e-05 1.605e-05 1.58e-05 2.48e-05 1.6e-05 1.605e-05 2.05e-05 1.585e-05 2.02e-05 1.6e-05 1.585e-05 2.065e-05 1.605e-05 1.61e-05 1.59e-05 1.955e-05 1.565e-05 1.595e-05 1.615e-05 1.555e-05 2.445e-05 1.59e-05 1.6e-05 1.57e-05 2.06e-05 1.57e-05 1.565e-05 2.06e-05 1.595e-05 2.49e-05 1.62e-05 1.595e-05 3.09e-05 2.04e-05 1.605e-05 1.545e-05 1.58e-05 1.575e-05 2.49e-05
49 1.3e-05 2.045e-05 2.05e-05 2.605e-05 1.085e-05 1.33e-05 1.14e-05 1.79e-05 1.27e-05 1.435e-05 2.17e-05 7.75e-06 1.305e-05 1.22e-05 2.37e-05 7.5e-06 1.195e-05 1.12e-05 7.65e-06 1.705e-05 7.25e-06 2.075e-05 1.18e-05 3.15e-05 2.025e-05 7.2e-06 1.275e-05 7.25e-06 1.12e-05 8.75e-06 1.305e-05 1.425e-05 2.505e-05 1.195e-05 1.315e-05 1.815e-05 1.135e-05 2.075e-05 7.2e-06 2.51e-05 7.3e-06 1.29e-05 2.07e-05 9.7e-06 1.315e-05 6.85e-06 7.7e-06 1.2e-05 2.04e-05 1.36e-05 7.35e-06 3.36e-05 2.505e-05 2.73e-05 1.825e-05
50 8.25e-06 1.415e-05 1.39e-05 2.16e-05 1.145e-05 1.35e-05 8.3e-06 1.865e-05 8.05e-06 9.5e-06 2.215e-05 2.95e-06 8.25e-06 5.6e-06 1.93e-05 2.7e-06 7.2e-06 6.3e-06 5.15e-06 1.74e-05 2.7e-06 1.605e-05 1.06e-05 2.52e-05 1.925e-05 7.5e-07 8.05e-06 7.4e-06 6.2e-06 4.3e-06 8.3e-06 1.16e-05 1.86e-05 7.25e-06 1.015e-05 1.56e-05 1.02e-05 1.605e-05 8e-07 1.865e-05 6e-06 1.015e-05 1.635e-05 7.95e-06 1.025e-05 1.11e-05 2.7e-06 5.5e-06 1.605e-05 7.35e-06 1.3e-06 2.735e-05 1.86e-05 2.26e-05 1.865e-05
51 2.325e-05 1.375e-05 1.385e-05 9.6e-06 3.05e-05 2.775e-05 2.75e-05 3.2e-05 2.36e-05 2.25e-05 2.84e-05 2.885e-05 2.335e-05 2.25e-05 1.27e-05 2.91e-05 2.455e-05 2.56e-05 3.085e-05 3.305e-05 2.905e-05 1.59e-05 2.785e-05 2.9e-06 1.865e-05 2.73e-05 2.37e-05 3.37e-05 2.56e-05 2.815e-05 2.33e-05 2.525e-05 9.1e-06 2.45e-05 2.55e-05 1.95e-05 3.6e-05 1.56e-05 2.725e-05 9.15e-06 3.24e-05 2.51e-05 1.545e-05 2.965e-05 2.515e-05 3.73e-05 2.925e-05 2.3e-05 1.545e-05 3.36e-05 2.735e-05 0.0 9.4e-06 8.6e-06 3.215e-05
52 1.905e-05 1.405e-05 1.385e-05 1.445e-05 2.19e-05 2.155e-05 1.88e-05 2.505e-05 1.935e-05 1.69e-05 2.145e-05 2.02e-05 1.9e-05 1.365e-05 1.475e-05 2.05e-05 1.565e-05 1.69e-05 2.215e-05 2.615e-05 2.045e-05 1.58e-05 1.905e-05 9.35e-06 1.91e-05 1.855e-05 1.93e-05 2.515e-05 1.675e-05 1.95e-05 1.91e-05 1.825e-05 9.25e-06 1.57e-05 2.125e-05 1.975e-05 2.74e-05 1.595e-05 1.865e-05 9.3e-06 2.38e-05 2.085e-05 1.58e-05 2.33e-05 2.095e-05 2.875e-05 2.055e-05 1.405e-05 1.58e-05 2.505e-05 1.86e-05 9.4e-06 1.82e-05 1.21e-05 2.52e-05
53 1.92e-05 1.56e-05 1.56e-05 1.215e-05 2.375e-05 2.12e-05 1.945e-05 2.815e-05 1.95e-05 1.605e-05 2.45e-05 2.26e-05 1.915e-05 1.88e-05 1.28e-05 2.285e-05 1.91e-05 1.925e-05 2.315e-05 2.825e-05 2.28e-05 1.61e-05 2.37e-05 9e-06 2.025e-05 2.255e-05 1.945e-05 2.74e-05 1.91e-05 2.275e-05 1.925e-05 2.28e-05 1.195e-05 1.91e-05 1.98e-05 1.595e-05 3.105e-05 1.595e-05 2.265e-05 1.2e-05 2.74e-05 1.93e-05 1.59e-05 2.47e-05 1.945e-05 3.19e-05 2.3e-05 1.9e-05 1.575e-05 2.73e-05 2.26e-05 8.6e-06 1.21e-05 1.72e-05 2.835e-05
54 2.235e-05 2.56e-05 2.515e-05 2.925e-05 1.77e-05 2.055e-05 1.755e-05 1.735e-05 2.24e-05 2.11e-05 1.745e-05 1.765e-05 2.235e-05 1.845e-05 2.72e-05 1.81e-05 1.785e-05 1.81e-05 1.775e-05 1.725e-05 1.805e-05 2.46e-05 1.805e-05 3e-05 2.485e-05 1.86e-05 2.24e-05 1.83e-05 1.81e-05 1.795e-05 2.24e-05 1.75e-05 2.525e-05 1.805e-05 2.175e-05 2.635e-05 1.815e-05 2.465e-05 1.865e-05 2.53e-05 1.805e-05 2.18e-05 2.5e-05 2.08e-05 2.17e-05 1.745e-05 1.775e-05 1.81e-05 2.49e-05 1.825e-05 1.865e-05 3.215e-05 2.52e-05 2.835e-05 3.41e-05
